system:index,CO_area_mean_mol_per_m2,CO_population_weighted_exposure_mol_per_m2,end_date,population_year_used,port_name,start_date,total_population,year,.geo
00000000000000000025_1,0.043580486278261464,0.044022865940393084,2020-01-01,2019.0,Calcutta,2019-01-01,9308.43657051933,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_2,0.04498094036391363,0.04527420648554703,2021-01-01,2020.0,Calcutta,2020-01-01,9433.849271391891,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_3,0.046140587880268605,0.04654861616901223,2022-01-01,2020,Calcutta,2021-01-01,9433.849271391891,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_4,0.043793116280055715,0.04410750583887011,2023-01-01,2020,Calcutta,2022-01-01,9433.849271391891,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_5,0.044594344574747,0.04506256864792265,2024-01-01,2020,Calcutta,2023-01-01,9433.849271391891,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_6,0.04623049178366024,0.046562354852571874,2025-01-01,2020,Calcutta,2024-01-01,9433.849271391891,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_7,0.04504654067220712,0.0452601954255271,2026-01-01,2020,Calcutta,2025-01-01,9433.849271391891,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_0,0.032938534138299794,0.03340448572712149,2019-01-01,2018.0,Phuket,2018-12-05,302.9821045514705,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_1,0.033182571716640366,0.034123706276743826,2020-01-01,2019.0,Phuket,2019-01-01,319.4484240433163,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_2,0.031871769587188674,0.03305116569098437,2021-01-01,2020.0,Phuket,2020-01-01,337.17330134277233,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_3,0.03081691669982467,0.03126518767207172,2022-01-01,2020,Phuket,2021-01-01,337.17330134277233,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_4,0.030022301166894326,0.030508135993209267,2023-01-01,2020,Phuket,2022-01-01,337.17330134277233,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_5,0.032439573094534414,0.03291914134992722,2024-01-01,2020,Phuket,2023-01-01,337.17330134277233,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_6,0.0320250628391114,0.03306157385522929,2025-01-01,2020,Phuket,2024-01-01,337.17330134277233,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_7,0.029904532098386474,0.031177338326551614,2026-01-01,2020,Phuket,2025-01-01,337.17330134277233,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_0,0.03214583657608975,0.03324548829528773,2019-01-01,2018.0,Pulau Pinang,2018-12-05,841.0869334594219,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_1,0.03489006101344002,0.03531344113360721,2020-01-01,2019.0,Pulau Pinang,2019-01-01,859.304249484209,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_2,0.031600642090994,0.032630786927335724,2021-01-01,2020.0,Pulau Pinang,2020-01-01,877.6086236706185,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_3,0.030025702063177884,0.03077249413506865,2022-01-01,2020,Pulau Pinang,2021-01-01,877.6086236706185,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_4,0.029133445950288956,0.030123683325709246,2023-01-01,2020,Pulau Pinang,2022-01-01,877.6086236706185,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_5,0.03165652162397059,0.032295398840035426,2024-01-01,2020,Pulau Pinang,2023-01-01,877.6086236706185,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_6,0.031185965483496763,0.03201273155901856,2025-01-01,2020,Pulau Pinang,2024-01-01,877.6086236706185,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_7,0.029550606195137018,0.030325391486207155,2026-01-01,2020,Pulau Pinang,2025-01-01,877.6086236706185,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_0,0.03160330481611107,0.03305848594805081,2019-01-01,2018.0,Belawan,2018-12-05,1348.079201599108,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_1,0.036184947081653596,0.03647138701727237,2020-01-01,2019.0,Belawan,2019-01-01,1366.3350620220995,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_2,0.03185267647222044,0.032651304721769976,2021-01-01,2020.0,Belawan,2020-01-01,1385.265306766054,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_3,0.030114200197897633,0.03107861021041551,2022-01-01,2020,Belawan,2021-01-01,1385.265306766054,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_4,0.02902763820298129,0.030279432885687237,2023-01-01,2020,Belawan,2022-01-01,1385.265306766054,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_5,0.031917585991796595,0.032650815907273076,2024-01-01,2020,Belawan,2023-01-01,1385.265306766054,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_6,0.031233263853144087,0.03243665994899611,2025-01-01,2020,Belawan,2024-01-01,1385.265306766054,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_7,0.029458164226654777,0.030375017363501792,2026-01-01,2020,Belawan,2025-01-01,1385.265306766054,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_0,0.028003385134064404,0.027583730831120763,2019-01-01,2018.0,Semarang,2018-12-05,3903.6416608263444,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_1,0.03230085743416564,0.0323186270767363,2020-01-01,2019.0,Semarang,2019-01-01,3928.24146786484,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_2,0.02998585213588719,0.029851865786565793,2021-01-01,2020.0,Semarang,2020-01-01,3960.163860249518,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_3,0.028815466557774935,0.02894480355468625,2022-01-01,2020,Semarang,2021-01-01,3960.163860249518,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_4,0.027629410654027783,0.0277430456473449,2023-01-01,2020,Semarang,2022-01-01,3960.163860249518,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_5,0.03174166976338304,0.031520005953700636,2024-01-01,2020,Semarang,2023-01-01,3960.163860249518,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_6,0.031189874970159712,0.031240073281814894,2025-01-01,2020,Semarang,2024-01-01,3960.163860249518,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_7,0.028583711981202093,0.02852435601092428,2026-01-01,2020,Semarang,2025-01-01,3960.163860249518,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_0,0.027537271721565365,0.02795590859927848,2019-01-01,2018.0,Kupang,2018-12-05,238.63512157768605,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_1,0.027853783630272227,0.027653931926349712,2020-01-01,2019.0,Kupang,2019-01-01,243.9911452511362,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_2,0.0270216318179135,0.026716803946088528,2021-01-01,2020.0,Kupang,2020-01-01,250.04681917615963,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_3,0.02642233018838221,0.025971796112706995,2022-01-01,2020,Kupang,2021-01-01,250.04681917615963,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_4,0.025488327266097937,0.025416923116490624,2023-01-01,2020,Kupang,2022-01-01,250.04681917615963,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_5,0.02774167274789433,0.027846579345472258,2024-01-01,2020,Kupang,2023-01-01,250.04681917615963,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_6,0.02819957153013193,0.027787561203068092,2025-01-01,2020,Kupang,2024-01-01,250.04681917615963,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_7,0.026106949813942563,0.025607905316855903,2026-01-01,2020,Kupang,2025-01-01,250.04681917615963,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_0,0.02856097312993892,0.028487471690971083,2019-01-01,2018.0,Kuching,2018-12-05,288.569013244235,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_1,0.035340054134743615,0.03542118715502434,2020-01-01,2019.0,Kuching,2019-01-01,294.8511608015308,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_2,0.03037416705296072,0.030304327231430516,2021-01-01,2020.0,Kuching,2020-01-01,302.5824252323338,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_3,0.029073678329678908,0.02910405589423149,2022-01-01,2020,Kuching,2021-01-01,302.5824252323338,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_4,0.027887180198093157,0.02785379698138777,2023-01-01,2020,Kuching,2022-01-01,302.5824252323338,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_5,0.03182380472927011,0.031759275495264756,2024-01-01,2020,Kuching,2023-01-01,302.5824252323338,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_6,0.0304241446949035,0.030413490609199227,2025-01-01,2020,Kuching,2024-01-01,302.5824252323338,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_7,0.028631462394379803,0.02872424899678005,2026-01-01,2020,Kuching,2025-01-01,302.5824252323338,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_0,0.027216187875817775,0.02652580077212351,2019-01-01,2018.0,Miri,2018-12-05,95.07257506273591,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_1,0.031121559103095494,0.03105097322307414,2020-01-01,2019.0,Miri,2019-01-01,96.56133513229732,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_2,0.02912568285763608,0.028789258171533844,2021-01-01,2020.0,Miri,2020-01-01,99.29050399748692,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_3,0.02752143236300585,0.02766951300408086,2022-01-01,2020,Miri,2021-01-01,99.29050399748692,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_4,0.026566346605338773,0.026625445878758352,2023-01-01,2020,Miri,2022-01-01,99.29050399748692,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_5,0.029773192570780458,0.030042273161635973,2024-01-01,2020,Miri,2023-01-01,99.29050399748692,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_6,0.02932118926485849,0.02943808791419119,2025-01-01,2020,Miri,2024-01-01,99.29050399748692,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_7,0.027310647571646116,0.027598610167447298,2026-01-01,2020,Miri,2025-01-01,99.29050399748692,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_0,0.026265210695041636,0.026416453448471454,2019-01-01,2018.0,Kota Kinabalu,2018-12-05,267.491942768712,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_1,0.028764084825209504,0.029163745998407757,2020-01-01,2019.0,Kota Kinabalu,2019-01-01,277.59741192270144,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_2,0.02773921355865546,0.02799717743396452,2021-01-01,2020.0,Kota Kinabalu,2020-01-01,285.5062863753048,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_3,0.026503771364460423,0.02641791744019804,2022-01-01,2020,Kota Kinabalu,2021-01-01,285.5062863753048,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_4,0.024856692614464604,0.024986713335273,2023-01-01,2020,Kota Kinabalu,2022-01-01,285.5062863753048,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_5,0.027996702883371152,0.028158875346567556,2024-01-01,2020,Kota Kinabalu,2023-01-01,285.5062863753048,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_6,0.02800552152653541,0.028300640365995715,2025-01-01,2020,Kota Kinabalu,2024-01-01,285.5062863753048,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_7,0.02554188643673912,0.025521886170709784,2026-01-01,2020,Kota Kinabalu,2025-01-01,285.5062863753048,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_0,0.026680176846813838,0.02655835845219098,2019-01-01,2018.0,Pelabuhan Sandakan,2018-12-05,175.76032711144208,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_1,0.02921821500550788,0.029260137635789052,2020-01-01,2019.0,Pelabuhan Sandakan,2019-01-01,180.54590311003113,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_2,0.028974472924772888,0.028565732571408382,2021-01-01,2020.0,Pelabuhan Sandakan,2020-01-01,188.54526120355618,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_3,0.027173153718724505,0.02695478488182183,2022-01-01,2020,Pelabuhan Sandakan,2021-01-01,188.54526120355618,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_4,0.02566318785643185,0.025581965653250546,2023-01-01,2020,Pelabuhan Sandakan,2022-01-01,188.54526120355618,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_5,0.028801683685133847,0.02885037776534944,2024-01-01,2020,Pelabuhan Sandakan,2023-01-01,188.54526120355618,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_6,0.028873868992427942,0.028761003670574086,2025-01-01,2020,Pelabuhan Sandakan,2024-01-01,188.54526120355618,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_7,0.026195476367614913,0.02632817711400265,2026-01-01,2020,Pelabuhan Sandakan,2025-01-01,188.54526120355618,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_0,0.02741950224819977,0.02799962354858543,2019-01-01,2018.0,Ujungpandang,2018-12-05,776.162366517268,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_1,0.028186969331808576,0.028449741277346285,2020-01-01,2019.0,Ujungpandang,2019-01-01,783.9008772311548,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_2,0.02699214467070554,0.02703563246687941,2021-01-01,2020.0,Ujungpandang,2020-01-01,793.7561653956184,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_3,0.02594480128343652,0.026150384433606382,2022-01-01,2020,Ujungpandang,2021-01-01,793.7561653956184,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_4,0.025576993020173744,0.025562093934560347,2023-01-01,2020,Ujungpandang,2022-01-01,793.7561653956184,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_5,0.027805148016618493,0.028208667469034908,2024-01-01,2020,Ujungpandang,2023-01-01,793.7561653956184,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_6,0.028159271976337816,0.028341358731273206,2025-01-01,2020,Ujungpandang,2024-01-01,793.7561653956184,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_7,0.02590983427670654,0.025936739354111064,2026-01-01,2020,Ujungpandang,2025-01-01,793.7561653956184,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_0,0.02618489907574255,0.026117250456174537,2019-01-01,2018.0,Dumaguete,2018-12-05,626.2143598967178,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_1,0.02897188729912906,0.02884880274791664,2020-01-01,2019.0,Dumaguete,2019-01-01,636.4165786527827,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_2,0.028506320125768463,0.028458068332701675,2021-01-01,2020.0,Dumaguete,2020-01-01,646.9880375119112,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_3,0.02775000107338816,0.027416794843112914,2022-01-01,2020,Dumaguete,2021-01-01,646.9880375119112,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_4,0.02537581065849377,0.025250618958003953,2023-01-01,2020,Dumaguete,2022-01-01,646.9880375119112,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_5,0.028406358264349136,0.028466428141290075,2024-01-01,2020,Dumaguete,2023-01-01,646.9880375119112,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_6,0.028689709183590505,0.02830016507430611,2025-01-01,2020,Dumaguete,2024-01-01,646.9880375119112,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_7,0.025681561682740352,0.025447348581094827,2026-01-01,2020,Dumaguete,2025-01-01,646.9880375119112,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_0,0.04127087323329481,0.042477021614387454,2019-01-01,2018.0,Jiangmen,2018-12-05,7344.464487937059,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_1,0.04425244944720359,0.045200013065218696,2020-01-01,2019.0,Jiangmen,2019-01-01,7520.879511884529,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_2,0.04200285099263978,0.04280342810372153,2021-01-01,2020.0,Jiangmen,2020-01-01,7700.510146891635,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_3,0.042135104998723534,0.042914340896551405,2022-01-01,2020,Jiangmen,2021-01-01,7700.510146891635,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_4,0.03927777524608774,0.04015271515232541,2023-01-01,2020,Jiangmen,2022-01-01,7700.510146891635,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_5,0.042186998269503145,0.042501143224736956,2024-01-01,2020,Jiangmen,2023-01-01,7700.510146891635,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_6,0.04243144238802491,0.0427349703731463,2025-01-01,2020,Jiangmen,2024-01-01,7700.510146891635,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_7,0.03903181915882528,0.039603621142854,2026-01-01,2020,Jiangmen,2025-01-01,7700.510146891635,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_0,0.041759077377939775,0.043040970020622,2019-01-01,2018.0,Wenzhou,2018-12-05,2750.519830676484,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_1,0.04121695252824926,0.042275670535485504,2020-01-01,2019.0,Wenzhou,2019-01-01,2796.056396303377,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_2,0.04194931833888994,0.043053351251762115,2021-01-01,2020.0,Wenzhou,2020-01-01,2839.6934603038244,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_3,0.04134100816290622,0.042168160190143064,2022-01-01,2020,Wenzhou,2021-01-01,2839.6934603038244,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_4,0.037482502969931275,0.03838150658924779,2023-01-01,2020,Wenzhou,2022-01-01,2839.6934603038244,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_5,0.04049564012743374,0.04144214697576032,2024-01-01,2020,Wenzhou,2023-01-01,2839.6934603038244,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_6,0.03994786975316787,0.040755984988904675,2025-01-01,2020,Wenzhou,2024-01-01,2839.6934603038244,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_7,0.03643846608388197,0.0376675200561946,2026-01-01,2020,Wenzhou,2025-01-01,2839.6934603038244,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_0,0.04583194210470703,0.046376301747544375,2019-01-01,2018.0,Yantai,2018-12-05,1391.1938436727828,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_1,0.047570618948485806,0.04699874778729787,2020-01-01,2019.0,Yantai,2019-01-01,1398.8860628559828,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_2,0.04767296892019139,0.0476845341970851,2021-01-01,2020.0,Yantai,2020-01-01,1408.4941219339482,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_3,0.046194678710256065,0.04640713371475071,2022-01-01,2020,Yantai,2021-01-01,1408.4941219339482,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_4,0.042917854360902216,0.042828694787109545,2023-01-01,2020,Yantai,2022-01-01,1408.4941219339482,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_5,0.04396058160752195,0.04410940207725611,2024-01-01,2020,Yantai,2023-01-01,1408.4941219339482,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_6,0.04453006132248667,0.0443220405267467,2025-01-01,2020,Yantai,2024-01-01,1408.4941219339482,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_7,0.0422567229223991,0.04225242476155479,2026-01-01,2020,Yantai,2025-01-01,1408.4941219339482,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_0,0.04021880985925594,0.041485418105199394,2019-01-01,2018.0,Zhuhai,2018-12-05,8670.87755119156,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_1,0.0435338008334218,0.0442703189220737,2020-01-01,2019.0,Zhuhai,2019-01-01,8881.499383573117,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_2,0.04189694683720264,0.04214918748545827,2021-01-01,2020.0,Zhuhai,2020-01-01,9088.59152268316,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_3,0.04166767223357314,0.04227223667559697,2022-01-01,2020,Zhuhai,2021-01-01,9088.59152268316,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_4,0.038455717959337644,0.03913324089112087,2023-01-01,2020,Zhuhai,2022-01-01,9088.59152268316,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_5,0.04199778815614692,0.04153758935420422,2024-01-01,2020,Zhuhai,2023-01-01,9088.59152268316,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_6,0.042119959837924166,0.04198188682411673,2025-01-01,2020,Zhuhai,2024-01-01,9088.59152268316,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_7,0.038557997614765166,0.038746654944261064,2026-01-01,2020,Zhuhai,2025-01-01,9088.59152268316,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_0,0.027161073899962848,0.027464280289679482,2019-01-01,2018.0,Banjarmasin,2018-12-05,394.6249549770983,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_1,0.033862164094801375,0.032436292047830405,2020-01-01,2019.0,Banjarmasin,2019-01-01,404.84752587329797,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_2,0.02880203460724309,0.02884424460269529,2021-01-01,2020.0,Banjarmasin,2020-01-01,414.9327097884651,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_3,0.027623341737655783,0.02742787967398206,2022-01-01,2020,Banjarmasin,2021-01-01,414.9327097884651,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_4,0.02685150166895761,0.026762910620565586,2023-01-01,2020,Banjarmasin,2022-01-01,414.9327097884651,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_5,0.031044368983668906,0.03061945869582013,2024-01-01,2020,Banjarmasin,2023-01-01,414.9327097884651,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_6,0.02950935558196076,0.029332689147311318,2025-01-01,2020,Banjarmasin,2024-01-01,414.9327097884651,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_7,0.02755693544414099,0.02737294774588821,2026-01-01,2020,Banjarmasin,2025-01-01,414.9327097884651,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,0.027661878017655867,0.01568477507967934,2019-01-01,2018.0,Tanjung Pandan,2018-12-05,65.29387338227211,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,0.03423776451663751,0.03317621569001961,2020-01-01,2019.0,Tanjung Pandan,2019-01-01,66.98909736303429,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,0.03047167004292249,0.03001977207641769,2021-01-01,2020.0,Tanjung Pandan,2020-01-01,68.85003021995666,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,0.0296596756484763,0.029402473975115688,2022-01-01,2020,Tanjung Pandan,2021-01-01,68.85003021995666,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,0.028629030371585103,0.02840892634883425,2023-01-01,2020,Tanjung Pandan,2022-01-01,68.85003021995666,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,0.03239092718940951,0.0316342865413218,2024-01-01,2020,Tanjung Pandan,2023-01-01,68.85003021995666,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_6,0.031203901596666115,0.030722159266442516,2025-01-01,2020,Tanjung Pandan,2024-01-01,68.85003021995666,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_7,0.029459727365533442,0.029026508097460782,2026-01-01,2020,Tanjung Pandan,2025-01-01,68.85003021995666,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_0,0.036687141203896954,0.03719515994578008,2019-01-01,2018.0,Kandla,2018-12-05,895.0933698529275,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_1,0.03414070156574157,0.03448637740121519,2020-01-01,2019.0,Kandla,2019-01-01,911.2155716231053,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_2,0.03553169208392854,0.036029155405015535,2021-01-01,2020.0,Kandla,2020-01-01,932.9993543207129,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_3,0.035137269493304125,0.03554033226525364,2022-01-01,2020,Kandla,2021-01-01,932.9993543207129,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_4,0.03357315333831766,0.033964161682908396,2023-01-01,2020,Kandla,2022-01-01,932.9993543207129,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_5,0.03435735599294958,0.0347295990856264,2024-01-01,2020,Kandla,2023-01-01,932.9993543207129,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
