port_name,latitude,longitude,geo_score,socio_score,coupling_C,comprehensive_T,coordination_D,level,alpha,beta,buffer_m,elevation,slope,terrain_ruggedness_tri,evi_vegetation,coastal_water_occur,lu_forest_ratio,lu_grass_ratio,lu_cropland_ratio,lu_water_ratio,population_density_2020,urban_ratio,economic_activity_proxy,port_accessibility,infra_network_density
Xiamen,24.450000205020732,118.02002196108698,0.3659972474317444,0.23404164988484916,0.9755197725627159,0.3000194486582968,0.5409943662548928,Barely Coordination,0.5,0.5,100000,171.34833783781937,2.968184397690829,42.004564916166196,1.1318555183644852,96.7579090803257,0.5464712620735855,0.03307602182822503,0.029390980910622547,0.2946938207023535,724.9437246110431,0.08709838879491905,3.3517904387943966,53.6634300661989,725.0620687454256
Senipah,-1.0499979023580615,117.21666585619714,0.22194571242746336,0.07645648711003905,0.8730890173121213,0.1492010997687512,0.36092359520954953,Mild Disorder,0.5,0.5,100000,-201.9214772388297,1.0875797841604704,16.052749076020127,1.2141280895852615,96.59343760077468,0.47007658267528935,0.018169754930221684,0.0044354821178105375,0.44792317210710625,179.70463617745202,0.00718435407335137,0.5168586030257225,89.26868303297265,179.7163716499551
Bhavnagar,21.7700002080808,72.2060048624975,0.34022111434446906,0.09582962124949732,0.82817761805934,0.21802536779698317,0.42492791127274404,Near Disorder,0.5,0.5,100000,33.617273305681394,0.21005508428837527,2.994729432245845,0.5491302037404512,82.72313320248206,0.03214505465091797,0.018254005818208612,0.601542475790689,0.25654804941723486,493.1412422983407,0.020470865939417795,1.313081223135309,35.78509905691217,493.1677301574578
Visakhapatnam,17.693333956483702,83.28721879019267,0.44904805756070826,0.06963620042410125,0.6818531835215962,0.2593421289924048,0.4205154649650113,Near Disorder,0.5,0.5,100000,-272.1227144552045,2.2706773827527336,33.081434336034285,0.6798625838446969,98.28668977642228,0.37545715762646076,0.0998787491426401,0.19585423860382165,0.3141454947966348,409.31136189180154,0.013093153689097152,0.6915565936946639,36.71215813824033,409.3300816570249
Colombo,6.951390732439955,79.85017491190395,0.31642694767078455,0.08357505658157922,0.8130980110772034,0.20000100212618188,0.4032622187141339,Near Disorder,0.5,0.5,100000,-605.6378073723528,2.5182185499196574,37.01978427448866,1.3456897869873437,98.99152959724668,0.6341413695309861,0.00944567634700736,0.018019802444999077,0.3245397097035303,703.9057502534952,0.01288655745235047,0.6939949827758937,26.586969208639772,703.924309055195
Kaohsiung,22.565276421861814,120.30706813679305,0.41306066969767913,0.1448476895311575,0.8768591446180789,0.2789541796144183,0.4945740827462927,Near Disorder,0.5,0.5,100000,-277.6405643730439,4.460542154760521,63.517999524910124,0.8036894127264418,97.1502350722541,0.38287338213365235,0.007469532127582659,0.05294887002258316,0.5124734096895911,406.3421792696425,0.04158789759223298,2.046356053354293,64.75809801628267,406.4234169306644
Taichung,24.25833466444047,120.50388839819108,0.4236017841978018,0.1643038233799657,0.897480700326503,0.2939528037888838,0.5136311596928155,Barely Coordination,0.5,0.5,100000,420.42896728217477,3.892747183667655,56.01142670150646,1.024025112359831,96.71591667958884,0.4967325230395938,0.012700346034052823,0.10229227553401601,0.3311885197361049,418.9539970706225,0.05460167671264449,2.6456667225964137,52.532285962897895,419.0341012228535
Da Nang,16.082220613964225,108.2232030417253,0.333255488040725,0.11873796193266446,0.8801998787721949,0.22599672498669474,0.44600705144224095,Near Disorder,0.5,0.5,100000,124.2138768960535,2.479119044823754,36.46443809516587,1.1132912280690723,97.59970183177532,0.5134917368685866,0.024470651304226678,0.03783471423132976,0.4028081517843098,220.80667517157576,0.017349514686360007,0.7002356217959586,130.27498752340406,220.83334466778393
Haikou,20.027775917286846,110.27496920944735,0.20798874886026983,0.07829618448036961,0.8915007716840383,0.1431424666703197,0.3572276857934541,Mild Disorder,0.5,0.5,100000,27.960567192664126,0.5026548074807871,7.255511907085372,1.194265137417012,97.38366800715046,0.4587774291188942,0.012793488270835962,0.07371790520652505,0.43605452637695097,383.42743631788665,0.015169458831114304,1.080034992017435,36.494361327055934,383.45274458618843
Surabaya,-7.616666314108814,113.91666798968502,0.3022011659657012,0.08406170937986657,0.8252664745780072,0.19313143767278387,0.3992303854898829,Mild Disorder,0.5,0.5,100000,108.26872850864899,1.792667152904161,26.445296214462317,1.35668771687893,99.25475718310139,0.3400474233290812,0.021026905253489228,0.09433858719347563,0.5318079233781434,574.4554737870732,0.010887108603267637,0.8178725180309793,40.71057895559692,574.4778698325814
Zamboanga,6.902777612755289,122.07143632341841,0.3360687507005039,0.059808326471364893,0.7162498290835678,0.1979385385859344,0.37652814560299036,Mild Disorder,0.5,0.5,100000,-1157.2386943221647,3.9429368033203964,58.386392310288976,0.6012885122296618,99.50812548958625,0.17877493171535533,0.0018221941211533615,0.0021634188655206125,0.8062175308539254,246.16931583006996,0.001498117944674274,0.22951911406241304,74.23918529185332,246.17614220944273
Chittagong,22.268888893041375,91.825853297213,0.24710938022049833,0.10059772434790706,0.9068910687919096,0.17385355228420268,0.39707207638449055,Mild Disorder,0.5,0.5,100000,63.69504638386022,1.151668879824978,16.551540547160183,0.6157871088188681,91.68890959962306,0.555972394213914,0.011029288398296559,0.09900022696505863,0.31511937705830245,628.307008290704,0.004107535128507665,0.5717389712005062,81.23864143668209,628.3125940998015
Dalian,38.93361079581934,121.65035449273941,0.21620906392567085,0.12308294983980309,0.9615951283249803,0.16964600688273695,0.4038945082050831,Near Disorder,0.5,0.5,100000,-16.78681842592758,0.4036424099050455,5.348280793329293,0.3972244751173516,97.7881899007397,0.08025033573657575,0.0419771807251436,0.14157367475697882,0.6847916774357619,646.3164933191412,0.0458550918430416,1.2725385526842499,23.149523367232707,646.4497419328619
Qingdao,36.09583442630533,120.31702085034433,0.30288370216798766,0.17939672920972186,0.9666640503221609,0.24114021568885474,0.48280594196151705,Near Disorder,0.5,0.5,100000,17.90482555583069,0.4828874559026901,6.50267906578608,0.5275618936883486,96.41872924483498,0.05066199677699198,0.02246173947485706,0.4350437288450241,0.3995371443053065,574.860671316623,0.08680120823829755,2.1088732027635397,26.451040506162744,574.9983545441826
Shanghai,31.22194333376687,121.48721828069908,0.19986350774765832,0.5270815511421878,0.8929642393665684,0.36347252944492303,0.5697086718546843,Barely Coordination,0.5,0.5,100000,-1.1395594168712544,0.08586669016797682,1.2549256977643832,0.2534743509226312,94.59676006592566,0.047601769217019016,0.020039173028378102,0.26261493588877216,0.4566782710677647,2185.4507661648836,0.20395741322858127,8.124660501928622,6.606834329454068,2185.823447786466
Hong Kong,22.321109425478273,114.1561841436698,0.18198216959268793,0.5037161894385057,0.8830885612271486,0.3428491795155968,0.550241936475526,Barely Coordination,0.5,0.5,100000,3.5714957318969955,0.9315658794109313,13.67466781253838,0.6465614774396801,95.95298565910484,0.2422524106602655,0.010202820330285684,0.03616069988772884,0.5549754286575646,2891.111377037152,0.14742860828741422,7.310550980668478,10.208857574829057,2891.415583576357
Surabaya,-7.206388885282311,112.72391196710088,0.2973488857644606,0.172449512527707,0.9640123707112792,0.23489919914608381,0.4758631461323698,Near Disorder,0.5,0.5,100000,131.50312239635187,1.1639606867309806,16.959926258836987,0.7327494570443249,97.66440660760652,0.28938231755199845,0.02632085556947976,0.2257316299918042,0.3932580584919794,1083.0204717580855,0.05680438086788309,1.8866750854668197,14.782578270586265,1083.109187976175
Phnom Penh,11.583054537553135,104.92090873817067,0.5018781316092484,0.08010821253145096,0.6890565385600583,0.2909931720703497,0.4477842648993001,Near Disorder,0.5,0.5,100000,48.857431174846944,0.5846145010567511,8.753047899045171,1.028294331329763,44.91723189760855,0.16694585471771156,0.09727885799778395,0.6644638525652329,0.02504243454588984,256.3358563478706,0.01815606766931451,0.49511192387367436,69.60585857172936,256.35378418724855
Male,4.17499834802768,73.50706799056877,0.2286894419570541,0.47945171277555254,0.9352024919395594,0.3540705773663033,0.5754369524765032,Barely Coordination,0.5,0.5,100000,-1161.0204248409752,2.601070708856984,39.28997458462873,0.06101922165939556,99.87844307219922,1.2570749492733284E-4,8.38049966182219E-5,0.0,0.9994552675219815,5251.013346012192,2.0951249154555472E-4,0.30980217804827553,193.86943682767347,5251.0501683783705
Yangon,16.765832019164858,96.1687858500145,0.3276022660114165,0.08377931289035745,0.8054285138959595,0.20569078945088698,0.4070248479755439,Near Disorder,0.5,0.5,100000,6.305985256616056,0.1320044698270441,1.9697268354950423,0.7106589781308773,80.94805003302613,0.16518733791331702,0.025967584586333633,0.5079495065129522,0.2863886285816109,402.70847702186416,0.009676166351093056,0.6434654851305806,67.64250270130752,402.7210003410858
Singapore,1.2927781183139755,103.7221418473665,0.18327378787761495,0.17501165118918213,0.9997340776607064,0.17914271953339855,0.4231962682755518,Near Disorder,0.5,0.5,100000,7.314425238036349,0.49106581294426505,7.372039914622037,1.2992817053381782,98.55130183105223,0.3535483281511589,0.019827605897781,0.0019096929900162998,0.5657801239403233,632.4987219186131,0.031479229467586335,3.0986136622596927,67.36988553113294,632.5667513868946
Bangkok,13.606942405489043,100.56913824708126,0.30497674099170513,0.30622326803952654,0.9999979201351568,0.30560000451561586,0.5528104276412579,Barely Coordination,0.5,0.5,100000,10.23011483545808,0.20965245554665096,3.1075667500541435,1.1781821741212795,91.02200199994144,0.22824792049164735,0.05186402831735294,0.31831718913224555,0.2696454156307454,979.3058563439266,0.12214290484729272,5.1571761261609685,21.359765141761475,979.4633338281479
Ho Chi Minh City,10.793887292215338,106.7217925033227,0.27941101686720093,0.20311558350243522,0.9874204582749535,0.24126330018481806,0.48808638419179523,Near Disorder,0.5,0.5,100000,35.64793580160766,0.354223924576985,5.309516112810145,1.3694604703534519,87.64903527526852,0.49340614543190064,0.03697511399831603,0.20705250245706422,0.17774581303600226,772.782632008643,0.06378055691325141,3.435022820990107,32.96342343274474,772.8570769479343
Fuzhou,26.04749991202404,119.30052863330188,0.4280325183401834,0.14266761549780402,0.8660103943309221,0.28535006691899373,0.49710775891638703,Near Disorder,0.5,0.5,100000,280.1733670372325,4.032270271310317,56.91786789121403,1.4623942933742362,96.05081291243484,0.5760583581839818,0.021569648231980137,0.029144527584808767,0.3202164405148257,414.82247674406307,0.04769214695573434,2.1810075324668237,45.59752656382637,414.8885357488167
Shantou,23.354720131464926,116.7040654354972,0.305014656893337,0.1893737873405119,0.9722589987457404,0.24719422211692446,0.49024158013282915,Near Disorder,0.5,0.5,100000,99.74220983328206,2.0572438473972747,29.31395505811115,0.9792986482652422,96.70520952256254,0.4771741028658243,0.02981750677956041,0.041720026001149345,0.3836755932255822,865.244954692074,0.06360115389684756,2.218822569912863,43.81148829883864,865.3425423960903
Guangzhou,23.094165938709974,113.40936498103657,0.3014551738555623,0.5725658467772672,0.9506752956176622,0.43701051031641475,0.6445580626158384,Primary Coordination,0.5,0.5,100000,83.62592273273268,1.9359721306566091,28.097389623323544,1.5261055257291638,83.5319247709436,0.5509937015794141,0.01363437391899761,0.08880224419251373,0.11298456165044832,1851.5273827521144,0.22377412177558578,9.831539483578467,25.048372770081862,1851.7636887563788
Tianjin,39.00944226833424,117.4565387382662,0.29551564540859043,0.32192339586083896,0.9990849528918011,0.3087195206347147,0.5553710721041503,Barely Coordination,0.5,0.5,100000,3.0674638712748923,0.05168691281933944,0.7264058007547188,0.49700345665224827,85.32481942959505,0.016740364667527464,0.016965039713160473,0.5311140038205884,0.24539997823049534,728.3377656993989,0.16858812218599814,4.551082427873855,21.201952747802096,728.5454729271512
Karachi,24.834998989975247,66.97373581829358,0.16073709240791925,0.15464228219096393,0.999813247886203,0.1576896872994416,0.39706452676739384,Mild Disorder,0.5,0.5,100000,29.144231299619623,0.5614990339308887,7.844428384444411,0.26307554906181646,93.70861402309077,0.005079714340004599,0.031195615286166458,0.09023531682041705,0.38813722858936345,850.5154179265617,0.026185105251911804,1.550492281821616,73.4892428551559,850.5545994264448
Taipei,25.151942974652073,121.37461706089749,0.2958532949796299,0.1651904523078826,0.9589998417250643,0.23052187364375626,0.47018128454727703,Near Disorder,0.5,0.5,100000,130.16953844951507,2.8631664409234525,40.719204557693885,0.44082357476292516,97.65543233862195,0.3742831240910839,0.0022453296582887385,0.02504036057091054,0.5606481220594619,978.8082066859943,0.036932187979585585,1.9910435964609654,43.168631875881545,978.8906004881749
Manila,14.524166114879701,120.94340415262508,0.38244959046011245,0.2172226955050839,0.9612928602543362,0.2998361429825982,0.5368708815864108,Barely Coordination,0.5,0.5,100000,44.20929517570081,2.804396165065414,41.125231040695354,1.5923462257342653,97.82520282180724,0.4405118822906848,0.027078291013463884,0.10100984989108404,0.3758399239921371,1484.1145530858746,0.05041925934217389,1.5710760491640132,64.06739858705949,1484.1916567636488
