system:index,CO_area_mean_mol_per_m2,NO2_area_mean_mol_per_m2,SO2_area_mean_mol_per_m2,end_date,population_year_used,port_name,start_date,total_pollution_area_mean_mol_per_m2,total_pollution_population_weighted_exposure_mol_per_m2,total_population,year,.geo
0000000000000000001b_2,0.0420948554611385,9.612155179964727E-5,4.318820635542251E-5,2021-01-01,2020.0,Guangzhou,2020-01-01,0.042234165219293504,0.04251204603912889,11929.0529373498,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b_3,0.04206740025988666,1.2506534466681117E-4,4.722613833894456E-5,2022-01-01,2020,Guangzhou,2021-01-01,0.04223969174289238,0.04266901439066967,11929.0529373498,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b_4,0.03907576827504988,1.0569581573518399E-4,7.12132708776917E-5,2023-01-01,2020,Guangzhou,2022-01-01,0.03925267736166274,0.039666447681493404,11929.0529373498,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b_5,0.04196887212373163,1.0972907463351444E-4,4.7138197744728864E-5,2024-01-01,2020,Guangzhou,2023-01-01,0.04212573939610983,0.041983451426316654,11929.0529373498,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b_6,0.0421180721602025,1.0301792276230891E-4,3.756912325606053E-5,2025-01-01,2020,Guangzhou,2024-01-01,0.042258659206220815,0.042314093995896945,11929.0529373498,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b_7,0.03878128585423933,1.0657083465778899E-4,2.886303914040201E-5,2026-01-01,2020,Guangzhou,2025-01-01,0.03891671972803753,0.039152386870231946,11929.0529373498,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c_0,0.05574286765864193,2.1845948133592522E-4,1.7355664581012847E-4,2019-01-01,2018.0,Jiangyin,2018-12-05,0.0561340596186692,0.05697709883577635,7136.582753179038,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c_1,0.04830247196644409,1.524582100659246E-4,1.3366177742421401E-4,2020-01-01,2019.0,Jiangyin,2019-01-01,0.048588591953934196,0.04889263946003424,7224.353167194946,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c_2,0.04942395061168634,1.4011470778741813E-4,1.7722137591094333E-4,2021-01-01,2020.0,Jiangyin,2020-01-01,0.049741286695384704,0.04997536957214114,7314.547279642285,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c_3,0.047221782475282026,1.9717650798232986E-4,2.352536816960353E-4,2022-01-01,2020,Jiangyin,2021-01-01,0.04765421266496044,0.047912345603458056,7314.547279642285,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c_4,0.04410951558805764,1.398035004071392E-4,1.379646000941236E-4,2023-01-01,2020,Jiangyin,2022-01-01,0.04438728368855887,0.04453719748888595,7314.547279642285,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c_5,0.04656185307576323,1.6008124779813532E-4,1.9947689274224935E-4,2024-01-01,2020,Jiangyin,2023-01-01,0.046921411216303624,0.047130453645877174,7314.547279642285,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c_6,0.04623374176508561,1.3393082889997496E-4,1.8354034911049534E-4,2025-01-01,2020,Jiangyin,2024-01-01,0.04655121294309607,0.04664701231942313,7314.547279642285,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c_7,0.04295846999629332,1.4177682017628028E-4,9.447490631262353E-5,2026-01-01,2020,Jiangyin,2025-01-01,0.04319472172278223,0.043286593030711806,7314.547279642285,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_0,0.036742657268671264,1.537757002878298E-5,1.895349365633151E-5,2019-01-01,2018.0,Sanya,2018-12-05,0.03682537562252761,0.036410672042888635,376.306079459161,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_1,0.040678205980582215,1.6073949132513405E-5,-5.198780404502593E-6,2020-01-01,2019.0,Sanya,2019-01-01,0.04068908114931023,0.04008158657065578,383.2156833663586,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_2,0.04003533361068812,1.4815069725894192E-5,3.899604250539078E-6,2021-01-01,2020.0,Sanya,2020-01-01,0.04005404828466457,0.03948305382094495,389.24633305474526,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_3,0.03840150800551237,1.627042806966915E-5,1.5659997888656652E-5,2022-01-01,2020,Sanya,2021-01-01,0.03843343843147065,0.03839983279226372,389.24633305474526,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_4,0.03560472165189558,1.58265262188494E-5,2.0086217983843385E-5,2023-01-01,2020,Sanya,2022-01-01,0.03564063439609823,0.035445148226076875,389.24633305474526,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_5,0.04115699561347026,1.764432597096897E-5,7.256686587967775E-6,2024-01-01,2020,Sanya,2023-01-01,0.04118189662602912,0.03987132400293425,389.24633305474526,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_6,0.04063658862318732,1.6949964970847616E-5,1.0846033377941555E-6,2025-01-01,2020,Sanya,2024-01-01,0.04065462319149593,0.03976304533945317,389.24633305474526,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_7,0.03620993358918594,1.8016919827910764E-5,1.5064223054403901E-5,2026-01-01,2020,Sanya,2025-01-01,0.036243014732068236,0.036097870046888275,389.24633305474526,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_0,0.02702542700636357,6.336355863315178E-6,-8.02298795402835E-6,2019-01-01,2018.0,Nunukan,2018-12-05,0.027023144588757222,0.026183162141747617,178.55430544280796,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_1,0.02923560998174172,5.787890091718664E-6,-7.474809214883849E-6,2020-01-01,2019.0,Nunukan,2019-01-01,0.029233923062618575,0.02951840732502352,186.43009783369948,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_2,0.028029492191765468,5.7796955779915955E-6,-3.1626934259187732E-6,2021-01-01,2020.0,Nunukan,2020-01-01,0.028032109193917593,0.028155219647703292,191.39750663761546,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_3,0.026428925461182435,6.269880386746127E-6,-4.0625046727715255E-6,2022-01-01,2020,Nunukan,2021-01-01,0.026431132836896444,0.026596970760126844,191.39750663761546,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_4,0.02514989595166549,5.992669230413273E-6,6.198764010718424E-6,2023-01-01,2020,Nunukan,2022-01-01,0.025162087384906603,0.025434119725879355,191.39750663761546,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_5,0.028380864104060648,7.020275786443312E-6,-1.0608571944296708E-6,2024-01-01,2020,Nunukan,2023-01-01,0.028386823522652628,0.028635268086014225,191.39750663761546,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_6,0.02827185695897601,5.953611040736516E-6,5.5151208107605544E-5,2025-01-01,2020,Nunukan,2024-01-01,0.02833296177812434,0.028571579372818262,191.39750663761546,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_7,0.025832270532637754,6.186529173643858E-6,9.17266223659827E-7,2026-01-01,2020,Nunukan,2025-01-01,0.02583937432803504,0.026170340050331996,191.39750663761546,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f_0,0.039676371936313105,2.745313499646622E-5,1.436817192615602E-4,2019-01-01,2018.0,Ratnagiri,2018-12-05,0.03983947909193356,0.039417843416928396,562.1736798056203,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f_1,0.035065580014872005,2.255034496348574E-5,8.326162993479823E-5,2020-01-01,2019.0,Ratnagiri,2019-01-01,0.03517139198977025,0.036375028612580435,562.3136978964012,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f_2,0.037131344600568744,2.1517203432345064E-5,8.326677904136326E-5,2021-01-01,2020.0,Ratnagiri,2020-01-01,0.03723612858304242,0.037989167928907344,567.0675719256494,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f_3,0.03591037538805468,2.3569026941834754E-5,1.0219468921156089E-4,2022-01-01,2020,Ratnagiri,2021-01-01,0.03603613910420811,0.03723107760555647,567.0675719256494,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f_4,0.03516271427598289,2.3759865851651788E-5,1.0954132985511744E-4,2023-01-01,2020,Ratnagiri,2022-01-01,0.03529601547168967,0.03605443636374094,567.0675719256494,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f_5,0.03509293493814442,2.530028731982428E-5,1.1695790838480711E-4,2024-01-01,2020,Ratnagiri,2023-01-01,0.03523519313384904,0.036360362398990875,567.0675719256494,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f_6,0.03741596718090185,2.5195254438411063E-5,9.286829701983373E-5,2025-01-01,2020,Ratnagiri,2024-01-01,0.0375340307323601,0.03855339781237608,567.0675719256494,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f_7,0.03556558563605713,2.777732226943862E-5,4.5558653427384696E-5,2026-01-01,2020,Ratnagiri,2025-01-01,0.035638921611754006,0.03726786466579826,567.0675719256494,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_0,0.03201813379231279,1.0872265836564091E-5,-1.3650609477612323E-5,2019-01-01,2018.0,Gwadar,2018-12-05,0.03202628136345951,0.03016246980910885,42.79555987883724,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_1,0.03166040424857025,1.2114317054717326E-5,3.89097432741663E-5,2020-01-01,2019.0,Gwadar,2019-01-01,0.031711428308899156,0.031813356147513454,43.57996941823876,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_2,0.03263135350303557,1.1444410354635074E-5,4.853166555303956E-5,2021-01-01,2020.0,Gwadar,2020-01-01,0.0326913295789433,0.032980595550358704,44.41409089952416,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_3,0.03294305720460865,1.173056414872986E-5,5.9888017403100445E-5,2022-01-01,2020,Gwadar,2021-01-01,0.03301467578616055,0.03310576815256402,44.41409089952416,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_4,0.03123922137929452,1.2165349933751497E-5,4.746059548372724E-5,2023-01-01,2020,Gwadar,2022-01-01,0.03129884732471202,0.03138012354580027,44.41409089952416,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_5,0.031938624117905066,1.2028295123790927E-5,5.066681079329386E-5,2024-01-01,2020,Gwadar,2023-01-01,0.03200131922382215,0.03214392667930727,44.41409089952416,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_6,0.033549809517203114,1.248608710546194E-5,4.50650042401049E-5,2025-01-01,2020,Gwadar,2024-01-01,0.033607360608548784,0.03375436993633074,44.41409089952416,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_7,0.03252997587859963,1.3081621836956287E-5,2.8550053895137938E-5,2026-01-01,2020,Gwadar,2025-01-01,0.03257160755433175,0.0324986814978904,44.41409089952416,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_0,0.03933347891912732,4.963899159012422E-5,2.081550832582728E-4,2019-01-01,2018.0,Bombay,2018-12-05,0.03959187950526623,0.04119214849595819,5813.166854773555,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_1,0.03535578891160993,3.658542276456102E-5,1.2183981996148612E-4,2020-01-01,2019.0,Bombay,2019-01-01,0.03551421415433594,0.03859234891278382,5921.6340309457455,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_2,0.03706251637422559,3.3729087109956105E-5,1.2452278760602016E-4,2021-01-01,2020.0,Bombay,2020-01-01,0.037220768248941584,0.04007170949310757,6034.50536914304,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_3,0.036285230327609365,3.7315702414531424E-5,1.383174518851577E-4,2022-01-01,2020,Bombay,2021-01-01,0.03646086348190902,0.039896248583747684,6034.50536914304,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_4,0.03550941771848788,3.9375153796445104E-5,1.4217237502656786E-4,2023-01-01,2020,Bombay,2022-01-01,0.03569096524731093,0.038507520128548356,6034.50536914304,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_5,0.03584881558523943,4.03289951277196E-5,1.5312412301642062E-4,2024-01-01,2020,Bombay,2023-01-01,0.03604226870338358,0.03927666870453245,6034.50536914304,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_6,0.03793529250305386,3.97105200686446E-5,1.3132345354945998E-4,2025-01-01,2020,Bombay,2024-01-01,0.038106326476672024,0.041462867099769686,6034.50536914304,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_7,0.036330369343259505,4.372619435741307E-5,6.271917016505594E-5,2026-01-01,2020,Bombay,2025-01-01,0.03643681470778207,0.04018996770607376,6034.50536914304,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_0,0.03909863702234666,5.0006545865634305E-5,2.0696317661485472E-4,2019-01-01,2018.0,Jawaharlal Nehru Port,2018-12-05,0.03935529570139809,0.0410548971688814,6084.305908737704,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_1,0.035642518001343555,3.7513306877247434E-5,1.204189355152358E-4,2020-01-01,2019.0,Jawaharlal Nehru Port,2019-01-01,0.035800450243736015,0.03849209692152186,6201.725757468099,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_2,0.03724788515348245,3.4544930437743765E-5,1.2368765860865157E-4,2021-01-01,2020.0,Jawaharlal Nehru Port,2020-01-01,0.03740611774252889,0.039956319297494734,6325.1291773953835,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_3,0.036607880822845204,3.840978515974926E-5,1.3704532101567604E-4,2022-01-01,2020,Jawaharlal Nehru Port,2021-01-01,0.03678333592902061,0.0397839586129654,6325.1291773953835,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_4,0.03571901018920807,4.039779822987727E-5,1.4065484769039098E-4,2023-01-01,2020,Jawaharlal Nehru Port,2022-01-01,0.035900062835128345,0.038390075999584855,6325.1291773953835,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_5,0.03609157223794988,4.143424097108249E-5,1.525295268982756E-4,2024-01-01,2020,Jawaharlal Nehru Port,2023-01-01,0.03628553600581925,0.03914627868844173,6325.1291773953835,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_6,0.03822334518159764,4.083205130122534E-5,1.315542479916062E-4,2025-01-01,2020,Jawaharlal Nehru Port,2024-01-01,0.03839573148089051,0.041322839928037716,6325.1291773953835,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_7,0.03666570183642904,4.487345630511266E-5,6.286433047419417E-5,2026-01-01,2020,Jawaharlal Nehru Port,2025-01-01,0.036773439623208413,0.04005641449306571,6325.1291773953835,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_0,0.039894381827353304,2.376573568655664E-5,5.058916523854327E-5,2019-01-01,2018.0,Cochin,2018-12-05,0.039975219709705696,0.04122345076726729,2571.125119975676,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_1,0.03480226507063089,2.037315666713599E-5,1.3083165539238331E-5,2020-01-01,2019.0,Cochin,2019-01-01,0.034835721392837256,0.036967876386600595,2581.6373392107416,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_2,0.0355324948779473,1.8346082532218026E-5,6.677571878737959E-6,2021-01-01,2020.0,Cochin,2020-01-01,0.03555751853235828,0.03767796232258684,2587.914626862371,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_3,0.03405073516882165,1.8646608393355E-5,1.6639306880075928E-5,2022-01-01,2020,Cochin,2021-01-01,0.034086021084095114,0.036555254764279455,2587.914626862371,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_4,0.03290610851821578,1.953265357480679E-5,2.2753408828922275E-5,2023-01-01,2020,Cochin,2022-01-01,0.03294839458061952,0.03481176329589051,2587.914626862371,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_5,0.03426253047477826,2.0273210522296526E-5,3.045486669255292E-5,2024-01-01,2020,Cochin,2023-01-01,0.034313258551993096,0.03650208053362884,2587.914626862371,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_6,0.03494664840019116,1.9724943812331714E-5,2.0243926749236175E-5,2025-01-01,2020,Cochin,2024-01-01,0.03498661727075275,0.0367228740660657,2587.914626862371,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_7,0.03342889967386513,1.9094706374007654E-5,1.0133806027865347E-5,2026-01-01,2020,Cochin,2025-01-01,0.03345812818626702,0.03516350663502703,2587.914626862371,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024_0,0.039699515178575874,2.3381019303681827E-5,5.12677608168334E-5,2019-01-01,2018.0,Madras,2018-12-05,0.03977416395869633,0.04108821505072106,2994.6968499115874,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024_1,0.03785040390480618,2.5085445543958736E-5,6.903971377569533E-5,2020-01-01,2019.0,Madras,2019-01-01,0.03794452906412582,0.03825658630692141,3062.8523905715533,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024_2,0.03825050546293995,2.0580789896974397E-5,5.29034238053486E-5,2021-01-01,2020.0,Madras,2020-01-01,0.038323989676642294,0.03865400557711311,3132.2947939263827,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024_3,0.036901216411762985,2.3601639565663714E-5,7.871965380200635E-5,2022-01-01,2020,Madras,2021-01-01,0.03700353770513067,0.03766609340371198,3132.2947939263827,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024_4,0.0360453499433033,2.5438655581235334E-5,8.933919463660567E-5,2023-01-01,2020,Madras,2022-01-01,0.03616012779352114,0.036484219852537324,3132.2947939263827,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024_5,0.03784416300851111,2.69646176419766E-5,8.145560563463679E-5,2024-01-01,2020,Madras,2023-01-01,0.03795258323178772,0.03847799340602538,3132.2947939263827,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024_6,0.037928021641197074,2.3762098196401694E-5,5.586265548551198E-5,2025-01-01,2020,Madras,2024-01-01,0.03800764639487905,0.03816365557786038,3132.2947939263827,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024_7,0.036545153004047336,2.5576842955350203E-5,4.035034250275992E-5,2026-01-01,2020,Madras,2025-01-01,0.03661108018950546,0.03690008676519298,3132.2947939263827,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_0,0.046614983293351425,5.7530541045643285E-5,3.1270493968634124E-4,2019-01-01,2018.0,Calcutta,2018-12-05,0.04698521877408337,0.04750126342978824,9209.718040121881,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_1,0.043580486278261464,3.987957349261016E-5,1.5562911310948208E-4,2020-01-01,2019.0,Calcutta,2019-01-01,0.04377599496486356,0.04423393887112018,9308.43657051933,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_2,0.04498094036391363,3.910518290072735E-5,1.6036236508056264E-4,2021-01-01,2020.0,Calcutta,2020-01-01,0.045180407911894926,0.04549150636506014,9433.849271391891,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_3,0.046140587880268605,4.815758030149642E-5,2.116630422500148E-4,2022-01-01,2020,Calcutta,2021-01-01,0.046400408502820234,0.04683365954431179,9433.849271391891,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_4,0.043793116280055715,4.7682069414244306E-5,1.8523756049371225E-4,2023-01-01,2020,Calcutta,2022-01-01,0.04402603590996367,0.04436969148889257,9433.849271391891,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_5,0.044594344574747,4.859346817768047E-5,2.2180292730682665E-4,2024-01-01,2020,Calcutta,2023-01-01,0.04486474097023151,0.04535805298519586,9433.849271391891,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_6,0.04623049178366024,4.6514126561423595E-5,2.1910981798248943E-4,2025-01-01,2020,Calcutta,2024-01-01,0.04649611572820417,0.04685499215002906,9433.849271391891,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_7,0.04504654067220712,4.6311204736834105E-5,1.6803847444363474E-4,2026-01-01,2020,Calcutta,2025-01-01,0.045260890351387584,0.045493716688553495,9433.849271391891,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_0,0.032938534138299794,9.763101766990086E-6,-4.7939394884718025E-6,2019-01-01,2018.0,Phuket,2018-12-05,0.03294338151290581,0.03339580872059713,302.9821045514705,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_1,0.033182571716640366,1.0266801530491772E-5,-1.3867969511217139E-5,2020-01-01,2019.0,Phuket,2019-01-01,0.03317897054865964,0.03411216965127517,319.4484240433163,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_2,0.031871769587188674,9.337327934349711E-6,-8.600056516825785E-6,2021-01-01,2020.0,Phuket,2020-01-01,0.03187250685860614,0.033043390255791116,337.17330134277233,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_3,0.03081691669982467,9.12671573708956E-6,-1.150562913018558E-5,2022-01-01,2020,Phuket,2021-01-01,0.030814537786431673,0.031258960972048916,337.17330134277233,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_4,0.030022301166894326,9.91005039043919E-6,-2.9105695773881027E-6,2023-01-01,2020,Phuket,2022-01-01,0.0300293006477074,0.030505661741103463,337.17330134277233,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_5,0.032439573094534414,1.0437670514284478E-5,1.0607133820126143E-6,2024-01-01,2020,Phuket,2023-01-01,0.032451071478430675,0.0329290386014188,337.17330134277233,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_6,0.0320250628391114,1.0192613630216697E-5,3.0168289699080412E-5,2025-01-01,2020,Phuket,2024-01-01,0.03206542374244072,0.03309682441919086,337.17330134277233,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_7,0.029904532098386474,9.71573402534833E-6,6.485174693364875E-6,2026-01-01,2020,Phuket,2025-01-01,0.029920733007105228,0.031192340528097738,337.17330134277233,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_0,0.03214583657608975,1.604260384879456E-5,-2.1952248916108936E-5,2019-01-01,2018.0,Pulau Pinang,2018-12-05,0.0321383996772061,0.03323199071684846,841.0869334594219,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_1,0.03489006101344002,1.8555042356856264E-5,-2.163641697472603E-5,2020-01-01,2019.0,Pulau Pinang,2019-01-01,0.03488697963882214,0.035309299044972556,859.304249484209,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_2,0.031600642090994,1.722925373576631E-5,-1.63584466872433E-5,2021-01-01,2020.0,Pulau Pinang,2020-01-01,0.03160151289804246,0.032628080350428426,877.6086236706185,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_3,0.030025702063177884,1.7088971917656914E-5,-1.610984941517419E-5,2022-01-01,2020,Pulau Pinang,2021-01-01,0.030026681185680353,0.03076996579281462,877.6086236706185,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_4,0.029133445950288956,1.796665269092312E-5,-5.00661509262339E-6,2023-01-01,2020,Pulau Pinang,2022-01-01,0.02914640598788723,0.030135575444797013,877.6086236706185,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_5,0.03165652162397059,1.906708001197364E-5,-9.550355741519631E-6,2024-01-01,2020,Pulau Pinang,2023-01-01,0.03166603834824104,0.03230032647524322,877.6086236706185,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_6,0.031185965483496763,1.9465538133191715E-5,3.9996043152458435E-5,2025-01-01,2020,Pulau Pinang,2024-01-01,0.03124542706478243,0.03206330349151452,877.6086236706185,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_7,0.029550606195137018,1.775265130849373E-5,4.742777266103483E-6,2026-01-01,2020,Pulau Pinang,2025-01-01,0.0295731016237116,0.03035949697480262,877.6086236706185,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_0,0.03160330481611107,1.84848694766426E-5,1.5321703927648015E-5,2019-01-01,2018.0,Belawan,2018-12-05,0.031655102144154956,0.033086233071384606,1348.079201599108,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_1,0.036184947081653596,1.824490708889094E-5,-2.9962687507557205E-7,2020-01-01,2019.0,Belawan,2019-01-01,0.036202892361867474,0.03650777148637339,1366.3350620220995,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_2,0.03185267647222044,1.667930052464211E-5,1.7820075208906972E-5,2021-01-01,2020.0,Belawan,2020-01-01,0.03188717584795401,0.03270649774506989,1385.265306766054,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_3,0.030114200197897633,1.6694164366642313E-5,8.49825627155857E-6,2022-01-01,2020,Belawan,2021-01-01,0.030139392618535796,0.031126092909685956,1385.265306766054,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_4,0.02902763820298129,1.7649538810875227E-5,2.4813405028379773E-5,2023-01-01,2020,Belawan,2022-01-01,0.02907010114682056,0.03034059955785675,1385.265306766054,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_5,0.031917585991796595,1.9091800959999986E-5,6.538010192829459E-7,2024-01-01,2020,Belawan,2023-01-01,0.031939580079335596,0.03267526655853806,1385.265306766054,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_6,0.031233263853144087,1.9288603472027604E-5,4.517083667784154E-5,2025-01-01,2020,Belawan,2024-01-01,0.03129772329329395,0.03251683733925867,1385.265306766054,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_7,0.029458164226654777,1.8185232469709027E-5,1.3897319689823992E-5,2026-01-01,2020,Belawan,2025-01-01,0.0294902467788143,0.030433723714122864,1385.265306766054,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_0,0.028003385134064404,2.286879311922768E-5,1.2400885292379684E-5,2019-01-01,2018.0,Semarang,2018-12-05,0.028544543607912514,0.02390807829196983,3903.6416608263444,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
